subjectID activityName domain signal_type sensor statistic jerk magnitude axis obs average
356 1 walking_downstairs frequency body gyroscope stdDev FALSE FALSE Y 16 -0.1842437335625
357 1 walking_downstairs frequency body gyroscope stdDev FALSE FALSE Z 17 -0.240499234294118
358 1 walking_downstairs frequency body gyroscope stdDev FALSE FALSE NA 98 -0.298100085440816
359 1 walking_downstairs frequency body gyroscope stdDev FALSE TRUE NA 49 -0.398350390122449
360 1 walking_downstairs frequency body gyroscope stdDev TRUE TRUE NA 49 -0.391919876612245
361 1 walking_downstairs time body accelerometer mean FALSE FALSE X 16 0.300870616875
362 1 walking_downstairs time body accelerometer mean FALSE FALSE Y 16 -0.015904290725
363 1 walking_downstairs time body accelerometer mean FALSE FALSE Z 17 -0.103080560441176
364 1 walking_downstairs time body accelerometer mean FALSE FALSE NA 98 0.0572080196806122
365 1 walking_downstairs time body accelerometer mean FALSE TRUE NA 49 0.0271882914106122
366 1 walking_downstairs time body accelerometer mean TRUE FALSE X 16 0.1182411963125
367 1 walking_downstairs time body accelerometer mean TRUE FALSE Y 16 0.053385032
368 1 walking_downstairs time body accelerometer mean TRUE FALSE Z 17 -0.0489330807235294
369 1 walking_downstairs time body accelerometer mean TRUE FALSE NA 98 0.0168846791061225
370 1 walking_downstairs time body accelerometer mean TRUE TRUE NA 49 -0.0894474807979592
371 1 walking_downstairs time body accelerometer stdDev FALSE FALSE X 16 0.02270440276875
372 1 walking_downstairs time body accelerometer stdDev FALSE FALSE Y 16 0.0022677099375
373 1 walking_downstairs time body accelerometer stdDev FALSE FALSE Z 17 -0.232982465117647
374 1 walking_downstairs time body accelerometer stdDev FALSE FALSE NA 98 -0.0798291631962143
375 1 walking_downstairs time body accelerometer stdDev FALSE TRUE NA 49 0.0198843506265306
376 1 walking_downstairs time body accelerometer stdDev TRUE FALSE X 16 -0.01994822383125
377 1 walking_downstairs time body accelerometer stdDev TRUE FALSE Y 16 -0.0754436985
378 1 walking_downstairs time body accelerometer stdDev TRUE FALSE Z 17 -0.340578861411765
379 1 walking_downstairs time body accelerometer stdDev TRUE FALSE NA 98 -0.155155943783673
380 1 walking_downstairs time body accelerometer stdDev TRUE TRUE NA 49 -0.0257877197081633
381 1 walking_downstairs time body gyroscope mean FALSE FALSE X 16 -0.079600022125
382 1 walking_downstairs time body gyroscope mean FALSE FALSE Y 16 -0.089556534375
383 1 walking_downstairs time body gyroscope mean FALSE FALSE Z 17 0.0965611605852941
384 1 walking_downstairs time body gyroscope mean FALSE FALSE NA 98 -0.00709816098622449
385 1 walking_downstairs time body gyroscope mean FALSE TRUE NA 49 -0.0757412543673469
386 1 walking_downstairs time body gyroscope mean TRUE FALSE X 16 -0.1289177241875
387 1 walking_downstairs time body gyroscope mean TRUE FALSE Y 16 -0.13782953765625
388 1 walking_downstairs time body gyroscope mean TRUE FALSE Z 17 -0.00546999217647059
389 1 walking_downstairs time body gyroscope mean TRUE FALSE NA 98 -0.0279983444788776
390 1 walking_downstairs time body gyroscope mean TRUE TRUE NA 49 -0.295463843346939
391 1 walking_downstairs time body gyroscope stdDev FALSE FALSE X 16 -0.50233542625
392 1 walking_downstairs time body gyroscope stdDev FALSE FALSE Y 16 -0.118138185725
393 1 walking_downstairs time body gyroscope stdDev FALSE FALSE Z 17 -0.124546818764706
394 1 walking_downstairs time body gyroscope stdDev FALSE FALSE NA 98 -0.231634221462245
395 1 walking_downstairs time body gyroscope stdDev FALSE TRUE NA 49 -0.225724368061224
396 1 walking_downstairs time body gyroscope stdDev TRUE FALSE X 16 -0.496041190625
397 1 walking_downstairs time body gyroscope stdDev TRUE FALSE Y 16 -0.222956706375
398 1 walking_downstairs time body gyroscope stdDev TRUE FALSE Z 17 -0.2573240227
399 1 walking_downstairs time body gyroscope stdDev TRUE FALSE NA 98 -0.335281572581633
400 1 walking_downstairs time body gyroscope stdDev TRUE TRUE NA 49 -0.306510645530612
401 1 walking_downstairs time gravity accelerometer mean FALSE FALSE X 16 0.933798360625
402 1 walking_downstairs time gravity accelerometer mean FALSE FALSE Y 16 -0.266178279375
403 1 walking_downstairs time gravity accelerometer mean FALSE FALSE Z 17 -0.0601345804176471
404 1 walking_downstairs time gravity accelerometer mean FALSE FALSE NA 98 0.203004372612245
405 1 walking_downstairs time gravity accelerometer mean FALSE TRUE NA 49 0.0271882914106122
406 1 walking_downstairs time gravity accelerometer stdDev FALSE FALSE X 16 -0.95452316875
407 1 walking_downstairs time gravity accelerometer stdDev FALSE FALSE Y 16 -0.93453415625
408 1 walking_downstairs time gravity accelerometer stdDev FALSE FALSE Z 17 -0.893115854705882
409 1 walking_downstairs time gravity accelerometer stdDev FALSE FALSE NA 98 -0.928413299897959
410 1 walking_downstairs time gravity accelerometer stdDev FALSE TRUE NA 49 0.0198843506265306
411 1 walking_upstairs frequency body accelerometer mean FALSE FALSE X 18 -0.420920468888889
412 1 walking_upstairs frequency body accelerometer mean FALSE FALSE Y 18 -0.173122804388889
413 1 walking_upstairs frequency body accelerometer mean FALSE FALSE Z 17 -0.423180036470588
414 1 walking_upstairs frequency body accelerometer mean FALSE FALSE NA 106 -0.345580334283019
415 1 walking_upstairs frequency body accelerometer mean FALSE TRUE NA 53 -0.352395944716981
416 1 walking_upstairs frequency body accelerometer mean TRUE FALSE X 18 -0.493243884444444
417 1 walking_upstairs frequency body accelerometer mean TRUE FALSE Y 18 -0.394717099444444
418 1 walking_upstairs frequency body accelerometer mean TRUE FALSE Z 17 -0.681437174117647
419 1 walking_upstairs frequency body accelerometer mean TRUE FALSE NA 106 -0.529324172169811
420 1 walking_upstairs frequency body accelerometer mean TRUE TRUE NA 53 -0.44265216245283
421 1 walking_upstairs frequency body accelerometer stdDev FALSE FALSE X 18 -0.327432352222222
422 1 walking_upstairs frequency body accelerometer stdDev FALSE FALSE Y 18 0.0134776704444444
423 1 walking_upstairs frequency body accelerometer stdDev FALSE FALSE Z 17 0.0929684044705882
424 1 walking_upstairs frequency body accelerometer stdDev FALSE FALSE NA 106 -0.0764480297811321
425 1 walking_upstairs frequency body accelerometer stdDev FALSE TRUE NA 53 -0.416260101509434
426 1 walking_upstairs frequency body accelerometer stdDev TRUE FALSE X 18 -0.460254936666667
427 1 walking_upstairs frequency body accelerometer stdDev TRUE FALSE Y 18 -0.372082749444444
428 1 walking_upstairs frequency body accelerometer stdDev TRUE FALSE Z 17 -0.720622290588235
429 1 walking_upstairs frequency body accelerometer stdDev TRUE FALSE NA 106 -0.527950284716981
430 1 walking_upstairs frequency body accelerometer stdDev TRUE TRUE NA 53 -0.533059853773585
431 1 walking_upstairs frequency body gyroscope mean FALSE FALSE X 18 -0.557260334444444
432 1 walking_upstairs frequency body gyroscope mean FALSE FALSE Y 18 -0.317229533333333
433 1 walking_upstairs frequency body gyroscope mean FALSE FALSE Z 17 -0.442680221176471
434 1 walking_upstairs frequency body gyroscope mean FALSE FALSE NA 106 -0.413347581037736
435 1 walking_upstairs frequency body gyroscope mean FALSE TRUE NA 53 -0.325961457396226
436 1 walking_upstairs frequency body gyroscope mean TRUE TRUE NA 53 -0.634665082075472
437 1 walking_upstairs frequency body gyroscope stdDev FALSE FALSE X 18 -0.662267211666667
438 1 walking_upstairs frequency body gyroscope stdDev FALSE FALSE Y 18 0.161552207944444
439 1 walking_upstairs frequency body gyroscope stdDev FALSE FALSE Z 17 -0.551809222352941
440 1 walking_upstairs frequency body gyroscope stdDev FALSE FALSE NA 106 -0.319505931018868
441 1 walking_upstairs frequency body gyroscope stdDev FALSE TRUE NA 53 -0.182985518264151
442 1 walking_upstairs frequency body gyroscope stdDev TRUE TRUE NA 53 -0.693930521509434
443 1 walking_upstairs time body accelerometer mean FALSE FALSE X 18 0.251262836666667
444 1 walking_upstairs time body accelerometer mean FALSE FALSE Y 18 -0.0207172363055556
445 1 walking_upstairs time body accelerometer mean FALSE FALSE Z 17 -0.0903422340588235
446 1 walking_upstairs time body accelerometer mean FALSE FALSE NA 106 0.0424428650989623
447 1 walking_upstairs time body accelerometer mean FALSE TRUE NA 53 -0.129927630735849
448 1 walking_upstairs time body accelerometer mean TRUE FALSE X 18 0.130289703555556
449 1 walking_upstairs time body accelerometer mean TRUE FALSE Y 18 0.059031937
450 1 walking_upstairs time body accelerometer mean TRUE FALSE Z 17 -0.0514631904705882
451 1 walking_upstairs time body accelerometer mean TRUE FALSE NA 106 0.0137528190320755
452 1 walking_upstairs time body accelerometer mean TRUE TRUE NA 53 -0.466503446226415
453 1 walking_upstairs time body accelerometer stdDev FALSE FALSE X 18 -0.352071135555556
454 1 walking_upstairs time body accelerometer stdDev FALSE FALSE Y 18 -0.00292632033888889
455 1 walking_upstairs time body accelerometer stdDev FALSE FALSE Z 17 -0.0116107119294118
456 1 walking_upstairs time body accelerometer stdDev FALSE FALSE NA 106 -0.126109082319811
457 1 walking_upstairs time body accelerometer stdDev FALSE TRUE NA 53 -0.324970929245283
458 1 walking_upstairs time body accelerometer stdDev TRUE FALSE X 18 -0.453347560555556
459 1 walking_upstairs time body accelerometer stdDev TRUE FALSE Y 18 -0.363277717777778
460 1 walking_upstairs time body accelerometer stdDev TRUE FALSE Z 17 -0.701859698823529
461 1 walking_upstairs time body accelerometer stdDev TRUE FALSE NA 106 -0.514621300754717
462 1 walking_upstairs time body accelerometer stdDev TRUE TRUE NA 53 -0.478991622075472
463 1 walking_upstairs time body gyroscope mean FALSE FALSE X 18 -0.0760365132222222
464 1 walking_upstairs time body gyroscope mean FALSE FALSE Y 18 -0.181427573705556
465 1 walking_upstairs time body gyroscope mean FALSE FALSE Z 17 0.0339693648235294
466 1 walking_upstairs time body gyroscope mean FALSE FALSE NA 106 0.00964185518018868
467 1 walking_upstairs time body gyroscope mean FALSE TRUE NA 53 -0.126735589969811
468 1 walking_upstairs time body gyroscope mean TRUE FALSE X 18 -0.0988394047222222
469 1 walking_upstairs time body gyroscope mean TRUE FALSE Y 18 -0.0596258997166667
470 1 walking_upstairs time body gyroscope mean TRUE FALSE Z 17 0.000931886778235295
471 1 walking_upstairs time body gyroscope mean TRUE FALSE NA 106 -0.0757872055132075
472 1 walking_upstairs time body gyroscope mean TRUE TRUE NA 53 -0.59488286509434
473 1 walking_upstairs time body gyroscope stdDev FALSE FALSE X 18 -0.635096416666667
474 1 walking_upstairs time body gyroscope stdDev FALSE FALSE Y 18 0.0117790944388889
475 1 walking_upstairs time body gyroscope stdDev FALSE FALSE Z 17 -0.488326564117647
476 1 walking_upstairs time body gyroscope stdDev FALSE FALSE NA 106 -0.33980443564717
477 1 walking_upstairs time body gyroscope stdDev FALSE TRUE NA 53 -0.14861931805283
478 1 walking_upstairs time body gyroscope stdDev TRUE FALSE X 18 -0.613172741666667
479 1 walking_upstairs time body gyroscope stdDev TRUE FALSE Y 18 -0.593116766666667
480 1 walking_upstairs time body gyroscope stdDev TRUE FALSE Z 17 -0.60854376
481 1 walking_upstairs time body gyroscope stdDev TRUE FALSE NA 106 -0.608969328113208
482 1 walking_upstairs time body gyroscope stdDev TRUE TRUE NA 53 -0.648553044339623
483 1 walking_upstairs time gravity accelerometer mean FALSE FALSE X 18 0.894425627777778
484 1 walking_upstairs time gravity accelerometer mean FALSE FALSE Y 18 -0.366320768888889
485 1 walking_upstairs time gravity accelerometer mean FALSE FALSE Z 17 -0.0778726939411765
486 1 walking_upstairs time gravity accelerometer mean FALSE FALSE NA 106 0.15070823009434
487 1 walking_upstairs time gravity accelerometer mean FALSE TRUE NA 53 -0.129927630735849
488 1 walking_upstairs time gravity accelerometer stdDev FALSE FALSE X 18 -0.953157923888889
489 1 walking_upstairs time gravity accelerometer stdDev FALSE FALSE Y 18 -0.96827426
490 1 walking_upstairs time gravity accelerometer stdDev FALSE FALSE Z 17 -0.904395420588235
491 1 walking_upstairs time gravity accelerometer stdDev FALSE FALSE NA 106 -0.939472350283019
492 1 walking_upstairs time gravity accelerometer stdDev FALSE TRUE NA 53 -0.324970929245283
493 2 laying frequency body accelerometer mean FALSE FALSE X 16 -0.96751648125
494 2 laying frequency body accelerometer mean FALSE FALSE Y 16 -0.985841481875
495 2 laying frequency body accelerometer mean FALSE FALSE Z 16 -0.9806716025
496 2 laying frequency body accelerometer mean FALSE FALSE NA 96 -0.9814485321875
497 2 laying frequency body accelerometer mean FALSE TRUE NA 48 -0.975110196458333
498 2 laying frequency body accelerometer mean TRUE FALSE X 16 -0.982517498125
499 2 laying frequency body accelerometer mean TRUE FALSE Y 16 -0.9871911275
500 2 laying frequency body accelerometer mean TRUE FALSE Z 16 -0.984611790625
501 2 laying frequency body accelerometer mean TRUE FALSE NA 96 -0.985002771875
502 2 laying frequency body accelerometer mean TRUE TRUE NA 48 -0.985374114791667
503 2 laying frequency body accelerometer stdDev FALSE FALSE X 16 -0.96475800625
504 2 laying frequency body accelerometer stdDev FALSE FALSE Y 16 -0.987193681875
505 2 laying frequency body accelerometer stdDev FALSE FALSE Z 16 -0.983207975625
506 2 laying frequency body accelerometer stdDev FALSE FALSE NA 96 -0.9803386090625
507 2 laying frequency body accelerometer stdDev FALSE TRUE NA 48 -0.975121387916667
508 2 laying frequency body accelerometer stdDev TRUE FALSE X 16 -0.98370683625
509 2 laying frequency body accelerometer stdDev TRUE FALSE Y 16 -0.9879631
510 2 laying frequency body accelerometer stdDev TRUE FALSE Z 16 -0.988655685
511 2 laying frequency body accelerometer stdDev TRUE FALSE NA 96 -0.987403905104167
512 2 laying frequency body accelerometer stdDev TRUE TRUE NA 48 -0.984568489166667
513 2 laying frequency body gyroscope mean FALSE FALSE X 16 -0.983954039375
514 2 laying frequency body gyroscope mean FALSE FALSE Y 16 -0.98718448625
515 2 laying frequency body gyroscope mean FALSE FALSE Z 16 -0.95955668125
516 2 laying frequency body gyroscope mean FALSE FALSE NA 96 -0.9777631315625
517 2 laying frequency body gyroscope mean FALSE TRUE NA 48 -0.972112972708333
518 2 laying frequency body gyroscope mean TRUE TRUE NA 48 -0.990248702291667
519 2 laying frequency body gyroscope stdDev FALSE FALSE X 16 -0.986769750625
520 2 laying frequency body gyroscope stdDev FALSE FALSE Y 16 -0.98431081
521 2 laying frequency body gyroscope stdDev FALSE FALSE Z 16 -0.960485534375
522 2 laying frequency body gyroscope stdDev FALSE FALSE NA 96 -0.978378413125
523 2 laying frequency body gyroscope stdDev FALSE TRUE NA 48 -0.96109837875
524 2 laying frequency body gyroscope stdDev TRUE TRUE NA 48 -0.989492660416667
525 2 laying time body accelerometer mean FALSE FALSE X 16 0.274775176875
526 2 laying time body accelerometer mean FALSE FALSE Y 16 -0.0178433043125
527 2 laying time body accelerometer mean FALSE FALSE Z 16 -0.1057707864375
528 2 laying time body accelerometer mean FALSE FALSE NA 96 0.0527910125375
529 2 laying time body accelerometer mean FALSE TRUE NA 48 -0.977435485208333
530 2 laying time body accelerometer mean TRUE FALSE X 16 0.092390622375
531 2 laying time body accelerometer mean TRUE FALSE Y 16 0.01469605668125
532 2 laying time body accelerometer mean TRUE FALSE Z 16 -0.00247682946
533 2 laying time body accelerometer mean TRUE FALSE NA 96 0.0290897203984375
534 2 laying time body accelerometer mean TRUE TRUE NA 48 -0.987741696041667
535 2 laying time body accelerometer stdDev FALSE FALSE X 16 -0.9654202675
536 2 laying time body accelerometer stdDev FALSE FALSE Y 16 -0.98677371375
537 2 laying time body accelerometer stdDev FALSE FALSE Z 16 -0.981751916875
538 2 laying time body accelerometer stdDev FALSE FALSE NA 96 -0.9802940971875
539 2 laying time body accelerometer stdDev FALSE TRUE NA 48 -0.972873912916667
540 2 laying time body accelerometer stdDev TRUE FALSE X 16 -0.9823165125
541 2 laying time body accelerometer stdDev TRUE FALSE Y 16 -0.98712105625
542 2 laying time body accelerometer stdDev TRUE FALSE Z 16 -0.987248438125
543 2 laying time body accelerometer stdDev TRUE FALSE NA 96 -0.985962361041667
544 2 laying time body accelerometer stdDev TRUE TRUE NA 48 -0.98551807625
545 2 laying time body gyroscope mean FALSE FALSE X 16 -0.0190700578875
546 2 laying time body gyroscope mean FALSE FALSE Y 16 -0.1004685203125
547 2 laying time body gyroscope mean FALSE FALSE Z 16 0.1463830364375
